ut	date	source	item_name	item_category	item_subcategory	unit_name	units	price	price_per_si_unit
1632360577	2021-09-23	cargills	My Choice Red Dhal Packet	dhal	Dhal	g	500.0	138.0	276.0
1632360577	2021-09-23	cargills	My Choice Red Dhal Packet	dhal	Dhal	kg	1.0	270.0	270.0
1632360577	2021-09-23	cargills	My Choice Gram Dhal Packet	dhal	Gram Dhal	g	500.0	135.0	270.0
