ut	date	source	item_name	item_category	item_subcategory	unit_name	units	price	price_per_si_unit
1627090070	2021-07-24	cargills	Tess Mackerel	mackerel	Tinned Fish	g	425.0	320.0	752.9411764705883
1627090070	2021-07-24	cargills	My Choice Mackerel	mackerel	Tinned Fish	g	425.0	250.0	588.2352941176471
1627090070	2021-07-24	cargills	Delmege Mackerel	mackerel	Tinned Fish	g	425.0	340.0	800.0
1627090070	2021-07-24	cargills	Classic Mackerel	mackerel	Tinned Fish	g	425.0	310.0	729.4117647058823
