date_id	source	item_name	item_category	item_subcategory	unit_name	units	price	price_per_si_unit
20210705	cargills	My Choice Red Dhal Packet	dhal	Dhal	g	500.0	110.0	220.0
20210705	cargills	My Choice Red Dhal Packet	dhal	Dhal	kg	1.0	219.0	219.0
20210705	cargills	My Choice Gram Dhal Packet	dhal	Gram Dhal	g	500.0	120.0	240.0
20210705	cargills	Orient Wattana Dhal	dhal	Wattana Dhal	g	500.0	131.0	262.0
